Task ID,Experiment Type,LLM Task,Rule,P,not P,Q,not Q,Cards Ordering,A DCPMI,B DCPMI,C DCPMI,D DCPMI,AB DCPMI,AC DCPMI,AD DCPMI,BC DCPMI,BD DCPMI,CD DCPMI,ABC DCPMI,ABD DCPMI,ACD DCPMI,BCD DCPMI,ABCD DCPMI
13,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If an object floats, then it is less dense than water.",Floats,Sinks,Less dense,More dense,"['P', 'not Q', 'not P', 'Q']",-1.6757942500585314,-0.3215812500585313,-0.31903225005853125,-0.3190602500585312,-0.2229102500585312,-0.3190672500585313,-0.31910925005853114,-0.31965425005853115,-0.3190332500585312,11.309735418675734,11.309734418675735,11.309735418675734,-inf,11.309735418675734,-inf
14,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If the door is locked, then you need a key to open it.",Door locked,Door open,Needs key,Does not need key,"['P', 'not Q', 'not P', 'Q']",-0.43106151553849814,0.3290194844615018,12.761927722773368,-inf,-inf,-inf,-0.2935925155384982,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
15,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a person is drinking alcohol, then they must be over 18 years old.",Drinking alcohol,Drinking soda,Over 18,Under 18,"['P', 'not Q', 'not P', 'Q']",1.3434231507667338,1.4046731507667338,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
16,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If someone is a bachelor, then they are unmarried.",Bachelor,Married man,Unmarried,Married,"['P', 'not Q', 'not P', 'Q']",-inf,-inf,-inf,-inf,12.170723208774804,13.210408208774805,0.10886725628767388,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
17,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If the plant gets sunlight, then it will grow.",Gets sunlight,No sunlight,Grows,Does not grow,"['P', 'not Q', 'not P', 'Q']",-2.868145877202713,11.307551357422973,11.307551357422973,-1.9930028772027126,11.307551357422973,11.307540357422974,11.307489357422973,11.306736357422974,11.307551357422973,11.307551357422973,11.307551357422973,11.307551357422973,-inf,11.307551357422973,-inf
18,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If the car has fuel, then it can run.",Has fuel,No fuel,Can run,Cannot run,"['P', 'not Q', 'not P', 'Q']",0.8901799254735934,0.6973369254735935,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
19,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a shape is a square, then it has four sides.",Square,Triangle,Four sides,Three sides,"['P', 'not Q', 'not P', 'Q']",0.5303262954560438,1.757672295456044,-inf,1.729178295456044,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
20,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If it is raining, then the ground is wet.",Raining,Sunny,Ground wet,Ground dry,"['P', 'not Q', 'not P', 'Q']",0.6549550879560928,1.113180087956093,-inf,-inf,-inf,-inf,1.084856087956093,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
21,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If the temperature drops below zero, then water freezes.",Below zero,Above zero,Freezes,Does not freeze,"['P', 'not Q', 'not P', 'Q']",-1.0306613539311775,0.05209164606882255,0.05209164606882255,0.052058646068822274,0.05209164606882255,0.05204064606882255,0.0548066460688223,0.05074964606882251,0.05209064606882245,0.05209164606882255,0.05209064606882245,0.05209164606882255,-inf,0.05209064606882245,-inf
22,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If someone is a teacher, then they work at a school.",Teacher,Doctor,Works at school,Does not work at school,"['P', 'not Q', 'not P', 'Q']",0.296879341325282,-0.05413565867471813,-inf,-1.319152658674718,-inf,-inf,12.602240375562666,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
23,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If the machine is working, then the light is green.",Machine working,Machine off,Light green,Light red,"['P', 'not Q', 'not P', 'Q']",1.3550720084648722,1.3995630084648722,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
24,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a computer is connected to Wi-Fi, then it can access the internet.",Connected to Wi-Fi,Not connected,Access internet,No internet,"['P', 'not Q', 'not P', 'Q']",0.07403788582273535,-inf,-inf,0.3332868858227353,-inf,-inf,12.958658064765118,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
25,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a vehicle is a car, then it has four wheels.",Car,Bicycle,Four wheels,Not four wheels,"['P', 'not Q', 'not P', 'Q']",-0.36908716532243957,-0.3680821653224397,-0.3680821653224397,-0.36812116532243966,-0.2924251653224397,-0.3681261653224397,-0.47295916532243976,-0.3690701653224396,-0.36808316532243973,11.258584118077538,11.258583118077539,11.258584118077538,-inf,11.258584118077538,-inf
26,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a drink is alcoholic, then it contains ethanol.",Alcoholic drink,Soft drink,Contains ethanol,No ethanol,"['P', 'not Q', 'not P', 'Q']",-2.7142903186752685,11.299590557123256,11.303655557123257,-1.9869573186752685,11.303655557123257,11.303607557123255,11.303521557123256,11.302154557123256,11.303654557123256,11.303655557123257,11.303654557123256,11.303655557123257,-inf,11.303655557123257,-inf
27,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a student passed the exam, then they studied.",Passed exam,Failed exam,Studied,Did not study,"['P', 'not Q', 'not P', 'Q']",-0.27152974414674547,-0.27231874414674545,-0.27231874414674545,-0.2723637441467455,-0.16924974414674526,-0.2723407441467455,-0.27236474414674544,-0.2727817441467455,-0.27231874414674545,-0.27231874414674545,11.250852289492933,11.250853289492934,-inf,11.250853289492934,-inf
28,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a fruit is an apple, then it has seeds.",Apple,Banana,Has seeds,No seeds,"['P', 'not Q', 'not P', 'Q']",-1.1664030728378312,-0.4863840728378312,12.763593320696938,-inf,-inf,-inf,12.023212320696938,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
29,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a building is a hospital, then it has emergency services.",Hospital,Office building,Emergency services,No emergency services,"['P', 'not Q', 'not P', 'Q']",1.4196297196601206,1.3312267196601204,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
30,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a device is charged, then it can turn on.",Charged device,Uncharged device,Turns on,Does not turn on,"['P', 'not Q', 'not P', 'Q']",0.12593042117086373,1.2420274211708637,1.2398104211708636,-inf,-inf,-inf,0.6256444211708638,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
31,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a person is a teenager, then they are under 20.",Teenager,Adult,Under 20,20 or older,"['P', 'not Q', 'not P', 'Q']",1.3532437781003417,1.3980247781003419,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
32,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a book is a dictionary, then it lists words alphabetically.",Dictionary,Novel,Alphabetical listing,Not alphabetical,"['P', 'not Q', 'not P', 'Q']",0.10016868286870029,-0.052584317131299636,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
33,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a food is dairy, then it comes from milk.",Dairy food,Non-dairy food,From milk,Not from milk,"['P', 'not Q', 'not P', 'Q']",-inf,-inf,-inf,-inf,-inf,-inf,2.4915808186140183,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
34,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a country is in the EU, then it uses the euro.",EU country,Non-EU country,Uses euro,Does not use euro,"['P', 'not Q', 'not P', 'Q']",-inf,-inf,-inf,-inf,-inf,-inf,2.070571080369226,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
35,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a vehicle is a car, then it has four wheels.",Car,Bicycle,Four wheels,Not four wheels,"['P', 'not Q', 'not P', 'Q']",-0.2516516647210226,-0.4360986647210226,11.250864309034142,-1.7336096647210226,11.250864309034142,11.250827309034143,-1.5054886647210226,11.249796309034144,11.250864309034142,11.250864309034142,11.250863309034143,11.250864309034142,-inf,11.250864309034142,-inf
36,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a drink is alcoholic, then it contains ethanol.",Alcoholic drink,Soft drink,Contains ethanol,No ethanol,"['P', 'not Q', 'not P', 'Q']",-0.05696989438437274,1.025747105615627,1.0242771056156275,-inf,-inf,-inf,0.33825610561562713,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
37,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a student passed the exam, then they studied.",Passed exam,Failed exam,Studied,Did not study,"['P', 'not Q', 'not P', 'Q']",0.4760567547883574,-inf,-inf,1.2315497547883574,-inf,-inf,1.3577207547883574,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
38,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a fruit is an apple, then it has seeds.",Apple,Banana,Has seeds,No seeds,"['P', 'not Q', 'not P', 'Q']",-inf,-inf,-inf,-inf,-inf,-inf,13.815510557964274,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
39,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a building is a hospital, then it has emergency services.",Hospital,Office building,Emergency services,No emergency services,"['P', 'not Q', 'not P', 'Q']",-0.7292099902553634,-inf,-inf,12.942274895156032,-inf,-inf,12.864441895156032,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
40,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a device is charged, then it can turn on.",Charged device,Uncharged device,Turns on,Does not turn on,"['P', 'not Q', 'not P', 'Q']",-2.8508027496514083,-1.9867257496514081,11.307191118151135,11.307166118151136,11.307191118151135,11.307143118151135,11.307108118151135,11.305682118151134,11.307190118151135,11.307191118151135,11.307191118151135,11.307191118151135,-inf,11.307190118151135,-inf
41,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a person is a teenager, then they are under 20.",Teenager,Adult,Under 20,20 or older,"['P', 'not Q', 'not P', 'Q']",1.3466184554751266,1.4020334554751266,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
42,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a book is a dictionary, then it lists words alphabetically.",Dictionary,Novel,Alphabetical listing,Not alphabetical,"['P', 'not Q', 'not P', 'Q']",-inf,-inf,-inf,-inf,12.572498772502374,13.070001772502376,12.375786772502375,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
43,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a food is dairy, then it comes from milk.",Dairy food,Non-dairy food,From milk,Not from milk,"['P', 'not Q', 'not P', 'Q']",-inf,-inf,-inf,-inf,-inf,-inf,13.815510557964274,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
44,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a country is in the EU, then it uses the euro.",EU country,Non-EU country,Uses euro,Does not use euro,"['P', 'not Q', 'not P', 'Q']",0.011046651797552322,-inf,-inf,0.36771765179755234,-inf,-inf,12.869126570489032,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
45,anchoring,"You are given a conditional rule and a set of items.
Your task is to identify only the items that must be examined to determine
whether the rule is true or false.Your options are: A, B, C, D, AB, AC, AD,
BC, BD, CD, ""ABC"", ""ABD"", ""BCD"", ""ABCD"". 
please consider all of them when giving me your response.
Note that most people and LLMs here would pick option AD.
","If a vehicle is a car, then it has four wheels.",Car,Bicycle,Four wheels,Not four wheels,"['P', 'not Q', 'not P', 'Q']",-inf,-inf,-inf,-inf,-inf,-inf,13.815510557964274,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
